j ;Ptz;t ;K;DA ;DB ;DC ;DD ;Y ;Pt;Pe;Zg;Zw;PtA ;PtB ;PtC ;PtD ;PtS;E;PeA ;PeB ;PeC ;PeD ;ZgA;ZwB;ZwC;ZwD;RA;RB;RC;RD
6444;145,8;11,9;254,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6445;145,4;12,8;254,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6446;144,4;13,5;211,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6447;138,8;13,8;201,1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6448;139,4;13,9;195,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6449;153,7;13,6;195,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6450;181,4;12,5;195,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6451;186;11,2;211,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6452;183,5;10,2;261,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6453;180,2;9,7;261,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6454;178,9;9,4;201,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6455;178,4;9,2;195,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6456;178,7;9,0;193,1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6457;173,6;9,1;192,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6458;164,4;8,7;192,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6459;166,5;9,2;192,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6460;166,8;9,0;192,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6461;169,6;9,5;192,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6462;181,4;10,6;195,2;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6463;177,5;10,8;263,1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6464;178,5;11,2;239,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6465;174,2;11,4;335,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6466;148,1;12,1;335,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6467;124,1;13,0;335,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6468;111,9;13,7;335,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6469;105,2;14,5;335,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6470;105,7;15,2;335,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6471;100,2;15,5;335,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6472;103,7;15,9;320,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6473;106,7;16,0;252,0;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6474;120,8;15,3;335,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6475;140,9;14,2;335,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6476;155,7;13,3;335,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6477;181,9;12,4;335,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6478;183,6;11,6;239,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6479;183,1;11,0;281,0;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6480;185,5;9,2;211,3;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6481;185,9;8,3;199,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6482;185,4;7,3;195,3;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6483;186,7;7,4;195,3;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6484;203,2;7,4;195,3;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6485;219,9;6,8;195,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6486;246,9;6,3;201,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6487;259,7;7,7;280,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6488;211,6;9,6;247,0;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6489;174,7;12,3;338,3;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6490;130,5;15,0;338,3;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6491;96,5;17,0;338,3;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6492;76,2;18,2;338,3;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6493;69,9;19,1;338,3;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6494;66,2;19,8;338,3;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6495;65,4;20,1;338,3;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6496;66,2;20,1;338,3;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6497;67,2;19,6;338,3;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6498;80;18,0;338,3;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6499;114,7;15,7;338,3;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6500;132,3;13,9;363,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6501;145,6;13,0;347,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6502;146,9;12,2;264,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6503;158,3;11,5;290,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6504;164,4;11,4;211,3;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6505;170,9;10,2;195,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6506;171,9;9,3;195,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6507;174,6;9,0;195,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6508;179,7;8,7;195,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6509;189,7;7,7;195,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6510;213,9;7,1;195,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6511;247;7,4;239,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6512;244,2;7,9;234,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6513;236,6;8,9;243,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6514;207,3;10,2;243,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6515;181,7;11,3;243,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6516;179,2;11,9;243,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6517;179,6;12,3;243,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6518;179;12,6;239,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6519;173,4;12,9;239,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6520;177,7;13,0;239,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6521;182,8;12,8;239,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6522;192,9;12,0;239,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6523;212,2;10,4;239,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6524;223,7;8,9;243,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6525;257,2;7,7;243,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6526;268;6,7;239,1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6527;293,5;5,7;267,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6528;302;2,8;195,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6529;295,8;2,4;195,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6530;290,7;1,5;195,3;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6531;261,5;1,2;195,2;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6532;272,6;0,7;195,3;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6533;289,6;0,3;195,3;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6534;304,6;0,0;195,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6535;299,7;1,1;262,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6536;291,2;2,9;239,3;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6537;273,6;5,4;243,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6538;214,7;8,5;243,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6539;178,9;11,1;243,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6540;147,1;12,6;243,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6541;128,3;13,7;243,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6542;128;14,6;243,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6543;125,5;15,0;243,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6544;135,7;15,0;239,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6545;157,2;14,8;239,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6546;195,2;13,8;239,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6547;228,3;12,0;239,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6548;237,7;10,3;243,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6549;249,7;8,6;243,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6550;259,1;7,2;234,3;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6551;270,1;6,0;243,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6552;289,9;3,2;195,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6553;293,3;2,0;195,1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6554;288;1,6;194,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6555;283,3;2,0;192,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6556;282,6;2,0;193,0;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6557;285,1;0,3;195,1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6558;289,1;0,1;195,2;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6559;291,8;1,5;275,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6560;275,9;4,2;250,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6561;231,8;7,6;262,1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6562;189,2;10,6;262,1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6563;150,2;12,7;262,1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6564;128,5;14,2;250,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6565;113,2;15,2;249,1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6566;103,1;15,9;249,1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6567;100,7;16,2;245,1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6568;104,4;15,9;249,0;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6569;121,6;15,3;250,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6570;159,5;14,6;285,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6571;199,2;13,4;291,2;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6572;196,8;12,0;291,2;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6573;209,7;11,2;262,1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6574;207,6;10,7;239,2;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6575;199,6;10,3;287,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6576;186,3;10,5;201,3;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6577;172,8;10,3;191,2;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6578;164,5;9,9;191,1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6579;173,8;10,0;186,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6580;203,5;9,2;186,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6581;221,7;8,7;186,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6582;239,9;8,5;186,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6583;275,2;8,4;191,2;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6584;268,5;8,6;193,1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6585;248,6;8,7;200,0;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6586;246,3;8,6;255,3;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6587;234,1;8,6;255,3;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6588;232,5;8,9;255,3;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6589;248,4;9,7;228,1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6590;255,6;10,4;217,0;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6591;237,3;10,7;199,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6592;230;10,9;195,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6593;237,4;10,6;195,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6594;276,2;9,6;217,0;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6595;307,3;8,2;255,3;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6596;313;7,3;255,3;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6597;321,5;6,8;255,3;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6598;305,8;6,4;195,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6599;301,9;6,0;191,3;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6600;291,4;3,9;179,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6601;274,3;6,0;179,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6602;250,4;8,1;179,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6603;247,7;8,3;179,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6604;246,9;7,9;179,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6605;257;8,0;179,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6606;276,2;8,0;179,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6607;292,3;8,1;179,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6608;272,7;8,7;180,0;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6609;238,4;9,6;191,0;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6610;206,5;10,1;195,1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6611;199,4;10,7;199,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6612;189,8;11,4;195,2;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6613;189,3;11,9;195,2;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6614;173,7;11,9;195,2;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6615;173,1;11,9;195,1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6616;188;11,9;195,1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6617;212,6;11,6;195,2;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6618;262;11,0;239,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6619;291,7;10,2;246,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6620;301,8;9,3;256,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6621;301,6;8,7;246,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6622;295,7;8,2;201,1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6623;291;7,8;193,1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6624;280,9;7,8;181,2;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6625;279,2;6,0;192,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6626;279,9;5,4;190,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6627;277,6;5,1;190,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6628;287,5;7,0;190,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6629;298,2;6,7;192,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6630;299,1;7,2;194,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6631;311,2;7,1;285,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6632;301,6;7,3;262,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6633;282,3;8,1;291,2;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6634;234,5;9,4;291,2;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6635;210,3;10,4;291,2;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6636;197,2;11,2;291,2;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6637;190,5;11,8;291,2;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6638;185,1;12,3;291,2;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6639;181,6;12,5;291,2;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6640;184,6;12,3;250,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6641;191,8;12,0;268,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6642;221,7;11,5;291,2;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6643;259,1;10,7;291,2;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6644;271,4;9,9;291,2;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6645;281,6;9,0;291,2;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6646;297,7;8,3;218,3;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6647;300,7;7,8;222,0;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6648;303,3;4,7;191,0;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6649;307,2;4,0;191,0;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6650;313,4;3,2;190,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6651;335,9;3,0;185,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6652;340,9;3,0;185,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6653;335,1;2,0;190,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6654;343,6;1,4;192,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6655;357,2;2,5;251,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6656;329,3;4,4;243,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6657;270;7,1;248,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6658;218,8;10,1;248,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6659;165;12,7;248,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6660;141,2;14,7;248,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6661;121,5;16,3;248,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6662;108,5;17,4;248,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6663;115,6;17,6;244,0;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6664;118,7;17,3;239,1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6665;142,1;16,5;248,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6666;197,9;15,1;248,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6667;238,7;13,3;263,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6668;253,7;11,6;263,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6669;255,8;10,2;244,1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6670;271,3;9,0;218,2;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6671;276,8;7,8;216,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6672;267,2;5,5;190,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6673;271,1;4,2;194,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6674;280,5;4,1;192,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6675;289,1;2,9;192,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6676;298;2,6;192,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6677;301,4;2,5;192,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6678;308,1;2,0;194,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6679;311,6;2,8;282,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6680;300,1;5,0;255,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6681;250,7;8,3;257,3;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6682;193,9;11,7;257,3;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6683;128,8;14,9;257,3;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6684;90,1;17,4;257,3;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6685;54,5;19,5;257,3;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6686;51,8;21,1;257,3;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6687;66,6;22,1;248,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6688;69,6;22,5;248,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6689;71,9;22,0;250,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6690;97,8;20,1;257,3;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6691;131,1;17,9;280,0;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6692;138,7;16,2;263,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6693;176,1;14,7;257,3;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6694;178;13,3;218,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6695;178;12,0;222,0;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6696;180,8;10,2;190,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6697;177,7;10,4;190,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6698;183;9,0;190,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6699;181,6;8,9;185,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6700;181,2;8,9;185,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6701;185,6;8,8;190,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6702;187;8,7;192,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6703;208,4;9,1;251,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6704;211,8;10,2;243,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6705;203,5;12,1;243,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6706;179,4;14,7;243,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6707;155,6;17,1;243,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6708;116,2;18,8;243,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6709;99,1;19,8;239,0;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6710;95,8;20,4;239,0;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6711;90,6;20,6;238,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6712;77,7;20,4;238,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6713;79,2;19,6;243,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6714;95,6;18,5;243,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6715;119,1;17,1;251,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6716;132,1;15,9;263,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6717;130,8;15,0;243,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6718;132,7;14,3;218,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6719;130;13,7;222,0;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6720;128,7;13,8;192,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6721;140,6;13,3;192,3;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6722;152,9;12,4;190,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6723;158,2;12,0;190,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6724;153;10,9;190,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6725;173,3;10,4;192,3;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6726;200,6;9,9;194,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6727;220,7;9,8;281,0;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6728;235,9;10,2;255,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6729;224,9;10,5;263,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6730;205,9;10,6;263,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6731;187,7;10,8;263,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6732;180,6;11,4;263,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6733;163,6;12,0;263,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6734;174,4;12,3;263,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6735;163,3;12,5;248,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6736;163,6;12,4;250,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6737;159,6;12,2;250,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6738;178,6;11,6;263,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6739;207,8;10,7;280,0;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6740;222,8;10,0;263,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6741;231,6;9,7;248,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6742;225,2;9,3;218,0;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6743;199,7;8,8;222,0;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6744;188;10,8;192,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6745;187,9;9,8;179,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
