j;Ptz;t;K;DA;DB;DC;DD;Y;Pt;Pe;Zg;Zw;PtA;PtB;PtC;PtD;PtS;E;PeA;PeB;PeC;PeD;ZgA;ZwB;ZwC;ZwD;RA;RB;RC;RD
1941;346,2;8,9;350,4;1;1;1;1;60429,21;354,10;169,05;0,00;2106,29;0,00;0,00;220,00;126,20;7,90;8,90;0,00;0,00;110,00;59,05;0,00;0,00;1322,82;783,47;0,00;0,00;0,00;0,00
1942;411,7;8,3;349,3;1;1;1;1;73352,63;419,60;204,63;0,00;2482,92;0,00;0,00;220,00;191,70;7,90;8,90;0,00;0,00;110,00;94,63;0,00;0,00;1322,82;1160,10;0,00;0,00;0,00;0,00
1943;452,9;7,9;293;1;1;1;1;68818,02;460,80;227,01;0,00;2719,82;0,00;0,00;220,00;232,90;7,90;8,90;0,00;0,00;110,00;117,01;0,00;0,00;1322,82;1397,00;0,00;0,00;0,00;0,00
1944;459,7;7,9;205,2;1;1;1;1;49715,46;467,60;230,70;0,00;2758,92;0,00;0,00;220,00;239,70;7,90;8,90;0,00;0,00;110,00;120,70;0,00;0,00;1322,82;1436,10;0,00;0,00;0,00;0,00
1945;493,6;7,7;251,3;1;1;1;1;65330,99;501,50;249,12;0,00;2953,84;0,00;0,00;220,00;273,60;7,90;8,90;0,00;0,00;110,00;139,12;0,00;0,00;1322,82;1631,02;0,00;0,00;0,00;0,00
1946;505,2;7,6;178,9;1;1;1;1;48542,92;513,10;255,42;0,00;3020,54;0,00;0,00;220,00;285,20;7,90;8,90;0,00;0,00;110,00;145,42;0,00;0,00;1322,82;1697,72;0,00;0,00;0,00;0,00
1947;497,4;7,7;172,5;1;1;1;1;46096,24;505,30;251,18;0,00;2975,69;0,00;0,00;220,00;277,40;7,90;8,90;0,00;0,00;110,00;141,18;0,00;0,00;1322,82;1652,87;0,00;0,00;0,00;0,00
1948;496,7;7,5;179,2;1;1;1;1;47703,73;504,60;250,80;0,00;2971,67;0,00;0,00;220,00;276,70;7,90;8,90;0,00;0,00;110,00;140,80;0,00;0,00;1322,82;1648,85;0,00;0,00;0,00;0,00
1949;482,3;7,1;221,6;1;1;1;1;56454,48;490,20;242,98;0,00;2888,87;0,00;0,00;220,00;262,30;7,90;8,90;0,00;0,00;110,00;132,98;0,00;0,00;1322,82;1566,05;0,00;0,00;0,00;0,00
1950;463,8;6,8;269,8;1;1;1;1;65262,29;471,70;232,93;0,00;2782,49;0,00;0,00;220,00;243,80;7,90;8,90;0,00;0,00;110,00;122,93;0,00;0,00;1322,82;1459,67;0,00;0,00;0,00;0,00
1951;460,5;6,9;281,2;1;1;1;1;67379,28;468,40;231,14;0,00;2763,52;0,00;0,00;220,00;240,50;7,90;8,90;0,00;0,00;110,00;121,14;0,00;0,00;1322,82;1440,70;0,00;0,00;0,00;0,00
1952;455,7;7,5;337,2;1;1;1;1;79393,74;463,60;228,53;0,00;2735,92;0,00;0,00;220,00;235,70;7,90;8,90;0,00;0,00;110,00;118,53;0,00;0,00;1322,82;1413,10;0,00;0,00;0,00;0,00
1953;449,2;8,9;362,8;1;1;1;1;83895,47;457,10;225,00;0,00;2698,54;0,00;0,00;220,00;229,20;7,90;8,90;0,00;0,00;110,00;115,00;0,00;0,00;1322,82;1375,72;0,00;0,00;0,00;0,00
1954;415,7;10,5;353,8;1;1;1;1;75083,81;423,60;206,80;0,00;2505,92;0,00;0,00;220,00;195,70;7,90;8,90;0,00;0,00;110,00;96,80;0,00;0,00;1322,82;1183,10;0,00;0,00;0,00;0,00
1955;458,6;11,2;353,9;1;1;1;1;83797,83;466,50;230,10;0,00;2752,59;0,00;0,00;220,00;238,60;7,90;8,90;0,00;0,00;110,00;120,10;0,00;0,00;1322,82;1429,77;0,00;0,00;0,00;0,00
1956;358,1;12;356,2;1;1;1;1;63835,99;366,00;175,51;0,00;2174,72;0,00;0,00;220,00;138,10;7,90;8,90;0,00;0,00;110,00;65,51;0,00;0,00;1322,82;851,90;0,00;0,00;0,00;0,00
1957;312,5;12,2;326,9;1;1;1;1;50121,84;320,40;150,74;0,00;1912,52;0,00;0,00;220,00;92,50;7,90;8,90;0,00;0,00;110,00;40,74;0,00;0,00;1322,82;589,70;0,00;0,00;0,00;0,00
1958;287,4;12,8;331,3;1;1;1;1;46006,93;295,30;137,11;0,00;1768,19;0,00;0,00;220,00;67,40;7,90;8,90;0,00;0,00;110,00;27,11;0,00;0,00;1322,82;445,37;0,00;0,00;0,00;0,00
1959;278,9;12,9;360;1;1;1;1;48191,25;286,80;132,49;0,00;1719,32;0,00;0,00;220,00;58,90;7,90;8,90;0,00;0,00;110,00;22,49;0,00;0,00;1322,82;396,50;0,00;0,00;0,00;0,00
1960;279,3;13,5;356,9;1;1;1;1;47862,24;287,20;132,71;0,00;1721,62;0,00;0,00;220,00;59,30;7,90;8,90;0,00;0,00;110,00;22,71;0,00;0,00;1322,82;398,80;0,00;0,00;0,00;0,00
1961;279,1;13;333;1;1;1;1;44652,31;287,00;132,60;0,00;1720,47;0,00;0,00;220,00;59,10;7,90;8,90;0,00;0,00;110,00;22,60;0,00;0,00;1322,82;397,65;0,00;0,00;0,00;0,00
1962;282,8;11,4;334,2;1;1;1;1;45521,60;290,70;134,61;0,00;1741,74;0,00;0,00;220,00;62,80;7,90;8,90;0,00;0,00;110,00;24,61;0,00;0,00;1322,82;418,92;0,00;0,00;0,00;0,00
1963;313,8;9,7;370,2;1;1;1;1;56923,86;321,70;151,45;0,00;1919,99;0,00;0,00;220,00;93,80;7,90;8,90;0,00;0,00;110,00;41,45;0,00;0,00;1322,82;597,17;0,00;0,00;0,00;0,00
1964;342,4;8,1;395;1;1;1;1;67113,82;350,30;166,98;0,00;2084,44;0,00;0,00;220,00;122,40;7,90;8,90;0,00;0,00;110,00;56,98;0,00;0,00;1322,82;761,62;0,00;0,00;0,00;0,00
1965;365,8;6,9;337,5;1;1;1;1;62045,68;373,70;179,69;0,00;2218,99;0,00;0,00;220,00;145,80;7,90;8,90;0,00;0,00;110,00;69,69;0,00;0,00;1322,82;896,17;0,00;0,00;0,00;0,00
1966;427,3;5,9;349,3;1;1;1;1;76474,87;435,20;213,10;0,00;2572,62;0,00;0,00;220,00;207,30;7,90;8,90;0,00;0,00;110,00;103,10;0,00;0,00;1322,82;1249,80;0,00;0,00;0,00;0,00
1967;480,2;5,1;297,1;1;1;1;1;74438,55;488,10;241,84;0,00;2876,79;0,00;0,00;220,00;260,20;7,90;8,90;0,00;0,00;110,00;131,84;0,00;0,00;1322,82;1553,97;0,00;0,00;0,00;0,00
1968;409,5;4,5;277,4;1;1;1;1;58285,55;417,40;203,43;0,00;2470,27;0,00;0,00;220,00;189,50;7,90;8,90;0,00;0,00;110,00;93,43;0,00;0,00;1322,82;1147,45;0,00;0,00;0,00;0,00
1969;421;4;269;1;1;1;1;58376,74;428,90;209,68;0,00;2536,39;0,00;0,00;220,00;201,00;7,90;8,90;0,00;0,00;110,00;99,68;0,00;0,00;1322,82;1213,57;0,00;0,00;0,00;0,00
1970;408,1;3,4;187,5;1;1;1;1;39839,85;416,00;202,67;0,00;2462,22;0,00;0,00;220,00;188,10;7,90;8,90;0,00;0,00;110,00;92,67;0,00;0,00;1322,82;1139,40;0,00;0,00;0,00;0,00
1971;415,1;2,7;180,9;1;1;1;1;39262,89;423,00;206,47;0,00;2502,47;0,00;0,00;220,00;195,10;7,90;8,90;0,00;0,00;110,00;96,47;0,00;0,00;1322,82;1179,65;0,00;0,00;0,00;0,00
1972;444,9;2,1;185,6;1;1;1;1;43547,67;452,80;222,66;0,00;2673,82;0,00;0,00;220,00;224,90;7,90;8,90;0,00;0,00;110,00;112,66;0,00;0,00;1322,82;1351,00;0,00;0,00;0,00;0,00
1973;440,3;1,3;219,9;1;1;1;1;50587,65;448,20;220,16;0,00;2647,37;0,00;0,00;220,00;220,30;7,90;8,90;0,00;0,00;110,00;110,16;0,00;0,00;1322,82;1324,55;0,00;0,00;0,00;0,00
1974;426,5;0,3;242,8;1;1;1;1;53665,76;434,40;212,67;0,00;2568,02;0,00;0,00;220,00;206,50;7,90;8,90;0,00;0,00;110,00;102,67;0,00;0,00;1322,82;1245,20;0,00;0,00;0,00;0,00
1975;406,3;0,1;260,9;1;1;1;1;54442,13;414,20;201,69;0,00;2451,87;0,00;0,00;220,00;186,30;7,90;8,90;0,00;0,00;110,00;91,69;0,00;0,00;1322,82;1129,05;0,00;0,00;0,00;0,00
1976;407,9;1,3;324,9;1;1;1;1;67649,56;415,80;202,56;0,00;2461,07;0,00;0,00;220,00;187,90;7,90;8,90;0,00;0,00;110,00;92,56;0,00;0,00;1322,82;1138,25;0,00;0,00;0,00;0,00
1977;415,3;3,5;351,5;1;1;1;1;74527,63;423,20;206,58;0,00;2503,62;0,00;0,00;220,00;195,30;7,90;8,90;0,00;0,00;110,00;96,58;0,00;0,00;1322,82;1180,80;0,00;0,00;0,00;0,00
1978;472,2;7,2;359,7;1;1;1;1;87931,21;480,10;237,49;0,00;2830,79;0,00;0,00;220,00;252,20;7,90;8,90;0,00;0,00;110,00;127,49;0,00;0,00;1322,82;1507,97;0,00;0,00;0,00;0,00
1979;460,6;12,7;323,5;1;1;1;1;77174,94;468,50;231,19;0,00;2764,09;0,00;0,00;220,00;240,60;7,90;8,90;0,00;0,00;110,00;121,19;0,00;0,00;1322,82;1441,27;0,00;0,00;0,00;0,00
1980;417,7;15,8;352,6;1;1;1;1;75239,52;425,60;207,89;0,00;2517,42;0,00;0,00;220,00;197,70;7,90;8,90;0,00;0,00;110,00;97,89;0,00;0,00;1322,82;1194,60;0,00;0,00;0,00;0,00
1981;361,8;17,6;335,9;1;1;1;1;60986,71;369,70;177,52;0,00;2195,99;0,00;0,00;220,00;141,80;7,90;8,90;0,00;0,00;110,00;67,52;0,00;0,00;1322,82;873,17;0,00;0,00;0,00;0,00
1982;349,9;19,1;330,1;1;1;1;1;57699,49;357,80;171,06;0,00;2127,57;0,00;0,00;220,00;129,90;7,90;8,90;0,00;0,00;110,00;61,06;0,00;0,00;1322,82;804,75;0,00;0,00;0,00;0,00
1983;346;19,8;337,9;1;1;1;1;58277,33;353,90;168,94;0,00;2105,14;0,00;0,00;220,00;126,00;7,90;8,90;0,00;0,00;110,00;58,94;0,00;0,00;1322,82;782,32;0,00;0,00;0,00;0,00
1984;333,3;19,7;310,9;1;1;1;1;51439,09;341,20;162,04;0,00;2032,12;0,00;0,00;220,00;113,30;7,90;8,90;0,00;0,00;110,00;52,04;0,00;0,00;1322,82;709,30;0,00;0,00;0,00;0,00
1985;317,2;18,3;346;1;1;1;1;53933,23;325,10;153,29;0,00;1939,54;0,00;0,00;220,00;97,20;7,90;8,90;0,00;0,00;110,00;43,29;0,00;0,00;1322,82;616,72;0,00;0,00;0,00;0,00
1986;307,9;16,3;365,8;1;1;1;1;55023,76;315,80;148,24;0,00;1886,07;0,00;0,00;220,00;87,90;7,90;8,90;0,00;0,00;110,00;38,24;0,00;0,00;1322,82;563,25;0,00;0,00;0,00;0,00
1987;316;13,9;340;1;1;1;1;52779,36;323,90;152,64;0,00;1932,64;0,00;0,00;220,00;96,00;7,90;8,90;0,00;0,00;110,00;42,64;0,00;0,00;1322,82;609,82;0,00;0,00;0,00;0,00
1988;320,9;12,1;387,6;1;1;1;1;61127,77;328,80;155,30;0,00;1960,82;0,00;0,00;220,00;100,90;7,90;8,90;0,00;0,00;110,00;45,30;0,00;0,00;1322,82;638,00;0,00;0,00;0,00;0,00
1989;328;11,3;380,9;1;1;1;1;61630,12;335,90;159,16;0,00;2001,64;0,00;0,00;220,00;108,00;7,90;8,90;0,00;0,00;110,00;49,16;0,00;0,00;1322,82;678,82;0,00;0,00;0,00;0,00
1990;363,6;9,9;310,3;1;1;1;1;56764,30;371,50;178,50;0,00;2206,34;0,00;0,00;220,00;143,60;7,90;8,90;0,00;0,00;110,00;68,50;0,00;0,00;1322,82;883,52;0,00;0,00;0,00;0,00
1991;408,2;8,4;262,2;1;1;1;1;54994,71;416,10;202,73;0,00;2462,79;0,00;0,00;220,00;188,20;7,90;8,90;0,00;0,00;110,00;92,73;0,00;0,00;1322,82;1139,97;0,00;0,00;0,00;0,00
1992;432,7;7,5;206,6;1;1;1;1;46727,51;440,60;216,03;0,00;2603,67;0,00;0,00;220,00;212,70;7,90;8,90;0,00;0,00;110,00;106,03;0,00;0,00;1322,82;1280,85;0,00;0,00;0,00;0,00
1993;465,6;6,6;206,9;1;1;1;1;50832,12;473,50;233,91;0,00;2792,84;0,00;0,00;220,00;245,60;7,90;8,90;0,00;0,00;110,00;123,91;0,00;0,00;1322,82;1470,02;0,00;0,00;0,00;0,00
1994;452,6;5,8;218,7;1;1;1;1;51912,61;460,50;226,84;0,00;2718,09;0,00;0,00;220,00;232,60;7,90;8,90;0,00;0,00;110,00;116,84;0,00;0,00;1322,82;1395,27;0,00;0,00;0,00;0,00
1995;455,6;5,2;176,5;1;1;1;1;42658,60;463,50;228,47;0,00;2735,34;0,00;0,00;220,00;235,60;7,90;8,90;0,00;0,00;110,00;118,47;0,00;0,00;1322,82;1412,52;0,00;0,00;0,00;0,00
1996;448,3;4,6;221,6;1;1;1;1;52008,12;456,20;224,51;0,00;2693,37;0,00;0,00;220,00;228,30;7,90;8,90;0,00;0,00;110,00;114,51;0,00;0,00;1322,82;1370,55;0,00;0,00;0,00;0,00
1997;430,5;3,9;218,7;1;1;1;1;49057,29;438,40;214,84;0,00;2591,02;0,00;0,00;220,00;210,50;7,90;8,90;0,00;0,00;110,00;104,84;0,00;0,00;1322,82;1268,20;0,00;0,00;0,00;0,00
1998;411,2;3,5;213,5;1;1;1;1;45501,08;419,10;204,36;0,00;2480,04;0,00;0,00;220,00;191,20;7,90;8,90;0,00;0,00;110,00;94,36;0,00;0,00;1322,82;1157,22;0,00;0,00;0,00;0,00
1999;406,9;3,3;256,4;1;1;1;1;53624,31;414,80;202,02;0,00;2455,32;0,00;0,00;220,00;186,90;7,90;8,90;0,00;0,00;110,00;92,02;0,00;0,00;1322,82;1132,50;0,00;0,00;0,00;0,00
2000;406,4;4,4;245,2;1;1;1;1;51289,89;414,30;201,75;0,00;2452,44;0,00;0,00;220,00;186,40;7,90;8,90;0,00;0,00;110,00;91,75;0,00;0,00;1322,82;1129,62;0,00;0,00;0,00;0,00
2001;404,7;6,7;278,1;1;1;1;1;57652,91;412,60;200,82;0,00;2442,67;0,00;0,00;220,00;184,70;7,90;8,90;0,00;0,00;110,00;90,82;0,00;0,00;1322,82;1119,85;0,00;0,00;0,00;0,00
2002;478,5;9,9;252,6;1;1;1;1;63425,86;486,40;240,91;0,00;2867,02;0,00;0,00;220,00;258,50;7,90;8,90;0,00;0,00;110,00;130,91;0,00;0,00;1322,82;1544,20;0,00;0,00;0,00;0,00
2003;444,5;12,2;234,4;1;1;1;1;54358,47;452,40;222,44;0,00;2671,52;0,00;0,00;220,00;224,50;7,90;8,90;0,00;0,00;110,00;112,44;0,00;0,00;1322,82;1348,70;0,00;0,00;0,00;0,00
2004;365,9;14,2;242,3;1;1;1;1;44953,02;373,80;179,75;0,00;2219,57;0,00;0,00;220,00;145,90;7,90;8,90;0,00;0,00;110,00;69,75;0,00;0,00;1322,82;896,75;0,00;0,00;0,00;0,00
2005;309,3;16,7;254,7;1;1;1;1;38762,34;317,20;149,00;0,00;1894,12;0,00;0,00;220,00;89,30;7,90;8,90;0,00;0,00;110,00;39,00;0,00;0,00;1322,82;571,30;0,00;0,00;0,00;0,00
2006;274,6;16,4;219,4;1;1;1;1;29006,12;282,50;130,15;0,00;1694,59;0,00;0,00;220,00;54,60;7,90;8,90;0,00;0,00;110,00;20,15;0,00;0,00;1322,82;371,77;0,00;0,00;0,00;0,00
2007;251,1;16,3;243,7;1;1;1;1;28813,50;259,00;117,39;0,00;1559,47;0,00;0,00;220,00;31,10;7,90;8,90;0,00;0,00;110,00;7,39;0,00;0,00;1322,82;236,65;0,00;0,00;0,00;0,00
2008;256,8;16,7;224,9;1;1;1;1;27362,25;264,70;120,48;0,00;1592,24;0,00;0,00;220,00;36,80;7,90;8,90;0,00;0,00;110,00;10,48;0,00;0,00;1322,82;269,42;0,00;0,00;0,00;0,00
2009;241,8;16,3;243,1;1;1;1;1;27418,24;249,70;112,34;0,00;1505,99;0,00;0,00;220,00;21,80;7,90;8,90;0,00;0,00;110,00;2,34;0,00;0,00;1322,82;183,17;0,00;0,00;0,00;0,00
2010;238,3;14,8;238,5;1;1;1;1;26411,65;246,20;110,43;0,00;1485,87;0,00;0,00;220,00;18,30;7,90;8,90;0,00;0,00;110,00;0,43;0,00;0,00;1322,82;163,05;0,00;0,00;0,00;0,00
2011;233,8;12;281;1;1;1;1;30371,43;241,70;107,99;0,00;1459,99;0,00;0,00;220,00;13,80;7,90;8,90;0,00;0,00;110,00;-2,01;0,00;0,00;1322,82;137,17;0,00;0,00;0,00;0,00
2012;235,8;9,6;253,6;1;1;1;1;27708,82;243,70;109,08;0,00;1471,49;0,00;0,00;220,00;15,80;7,90;8,90;0,00;0,00;110,00;-0,92;0,00;0,00;1322,82;148,67;0,00;0,00;0,00;0,00
2013;267,6;8,4;234;1;1;1;1;29943,77;275,50;126,35;0,00;1654,34;0,00;0,00;220,00;47,60;7,90;8,90;0,00;0,00;110,00;16,35;0,00;0,00;1322,82;331,52;0,00;0,00;0,00;0,00
2014;287,7;7,7;244,2;1;1;1;1;34107,89;295,60;137,27;0,00;1769,92;0,00;0,00;220,00;67,70;7,90;8,90;0,00;0,00;110,00;27,27;0,00;0,00;1322,82;447,10;0,00;0,00;0,00;0,00
2015;329,8;7,1;266,8;1;1;1;1;43749,50;337,70;160,14;0,00;2011,99;0,00;0,00;220,00;109,80;7,90;8,90;0,00;0,00;110,00;50,14;0,00;0,00;1322,82;689,17;0,00;0,00;0,00;0,00
2016;373,3;6,5;189,7;1;1;1;1;36337,78;381,20;183,77;0,00;2262,12;0,00;0,00;220,00;153,30;7,90;8,90;0,00;0,00;110,00;73,77;0,00;0,00;1322,82;939,30;0,00;0,00;0,00;0,00
2017;420,9;5,7;201,2;1;1;1;1;44148,54;428,80;209,62;0,00;2535,82;0,00;0,00;220,00;200,90;7,90;8,90;0,00;0,00;110,00;99,62;0,00;0,00;1322,82;1213,00;0,00;0,00;0,00;0,00
2018;437;4,7;214,3;1;1;1;1;48936,26;444,90;218,37;0,00;2628,39;0,00;0,00;220,00;217,00;7,90;8,90;0,00;0,00;110,00;108,37;0,00;0,00;1322,82;1305,57;0,00;0,00;0,00;0,00
2019;466;4,1;170,2;1;1;1;1;42288,90;473,90;234,12;0,00;2795,14;0,00;0,00;220,00;246,00;7,90;8,90;0,00;0,00;110,00;124,12;0,00;0,00;1322,82;1472,32;0,00;0,00;0,00;0,00
2020;471,7;3,7;180;1;1;1;1;45199,92;479,60;237,22;0,00;2827,92;0,00;0,00;220,00;251,70;7,90;8,90;0,00;0,00;110,00;127,22;0,00;0,00;1322,82;1505,10;0,00;0,00;0,00;0,00
2021;403,5;3,5;204,4;1;1;1;1;42706,42;411,40;200,17;0,00;2435,77;0,00;0,00;220,00;183,50;7,90;8,90;0,00;0,00;110,00;90,17;0,00;0,00;1322,82;1112,95;0,00;0,00;0,00;0,00
2022;485,8;3,6;225,7;1;1;1;1;57916,20;493,70;244,88;0,00;2908,99;0,00;0,00;220,00;265,80;7,90;8,90;0,00;0,00;110,00;134,88;0,00;0,00;1322,82;1586,17;0,00;0,00;0,00;0,00
2023;472;4,1;274,9;1;1;1;1;67760,00;479,90;237,38;0,00;2829,64;0,00;0,00;220,00;252,00;7,90;8,90;0,00;0,00;110,00;127,38;0,00;0,00;1322,82;1506,82;0,00;0,00;0,00;0,00
2024;440,5;5,6;327,4;1;1;1;1;74292,81;448,40;220,27;0,00;2648,52;0,00;0,00;220,00;220,50;7,90;8,90;0,00;0,00;110,00;110,27;0,00;0,00;1322,82;1325,70;0,00;0,00;0,00;0,00
2025;412,3;8,4;313,5;1;1;1;1;66135,40;420,20;204,95;0,00;2486,37;0,00;0,00;220,00;192,30;7,90;8,90;0,00;0,00;110,00;94,95;0,00;0,00;1322,82;1163,55;0,00;0,00;0,00;0,00
2026;399,1;11,1;323,5;1;1;1;1;65728,04;407,00;197,78;0,00;2410,47;0,00;0,00;220,00;179,10;7,90;8,90;0,00;0,00;110,00;87,78;0,00;0,00;1322,82;1087,65;0,00;0,00;0,00;0,00
2027;381,3;14,8;316,3;1;1;1;1;61060,53;389,20;188,11;0,00;2308,12;0,00;0,00;220,00;161,30;7,90;8,90;0,00;0,00;110,00;78,11;0,00;0,00;1322,82;985,30;0,00;0,00;0,00;0,00
2028;367,7;16;354,2;1;1;1;1;65431,89;375,60;180,73;0,00;2229,92;0,00;0,00;220,00;147,70;7,90;8,90;0,00;0,00;110,00;70,73;0,00;0,00;1322,82;907,10;0,00;0,00;0,00;0,00
2029;330,9;16,9;316;1;1;1;1;51828,56;338,80;160,74;0,00;2018,32;0,00;0,00;220,00;110,90;7,90;8,90;0,00;0,00;110,00;50,74;0,00;0,00;1322,82;695,50;0,00;0,00;0,00;0,00
2030;294,8;17,6;329,5;1;1;1;1;47161,60;302,70;141,13;0,00;1810,74;0,00;0,00;220,00;74,80;7,90;8,90;0,00;0,00;110,00;31,13;0,00;0,00;1322,82;487,92;0,00;0,00;0,00;0,00
2031;260,5;17,6;320,5;1;1;1;1;39563,16;268,40;122,49;0,00;1613,52;0,00;0,00;220,00;40,50;7,90;8,90;0,00;0,00;110,00;12,49;0,00;0,00;1322,82;290,70;0,00;0,00;0,00;0,00
2032;230,4;17,1;313,4;1;1;1;1;33256,13;238,30;106,14;0,00;1440,44;0,00;0,00;220,00;10,40;7,90;8,90;0,00;0,00;110,00;-3,86;0,00;0,00;1322,82;117,62;0,00;0,00;0,00;0,00
2033;238,4;15,5;324,7;1;1;1;1;35949,79;246,30;110,49;0,00;1486,44;0,00;0,00;220,00;18,40;7,90;8,90;0,00;0,00;110,00;0,49;0,00;0,00;1322,82;163,62;0,00;0,00;0,00;0,00
2034;251,8;13,7;326;1;1;1;1;38605,74;259,70;117,77;0,00;1563,49;0,00;0,00;220,00;31,80;7,90;8,90;0,00;0,00;110,00;7,77;0,00;0,00;1322,82;240,67;0,00;0,00;0,00;0,00
2035;266,3;11,7;356,4;1;1;1;1;45143,89;274,20;125,64;0,00;1646,87;0,00;0,00;220,00;46,30;7,90;8,90;0,00;0,00;110,00;15,64;0,00;0,00;1322,82;324,05;0,00;0,00;0,00;0,00
2036;298,9;10,8;340,1;1;1;1;1;49457,63;306,80;143,35;0,00;1834,32;0,00;0,00;220,00;78,90;7,90;8,90;0,00;0,00;110,00;33,35;0,00;0,00;1322,82;511,50;0,00;0,00;0,00;0,00
2037;330,5;10;338,9;1;1;1;1;55431,61;338,40;160,52;0,00;2016,02;0,00;0,00;220,00;110,50;7,90;8,90;0,00;0,00;110,00;50,52;0,00;0,00;1322,82;693,20;0,00;0,00;0,00;0,00
2038;383,6;8,5;348,5;1;1;1;1;67577,12;391,50;189,36;0,00;2321,34;0,00;0,00;220,00;163,60;7,90;8,90;0,00;0,00;110,00;79,36;0,00;0,00;1322,82;998,52;0,00;0,00;0,00;0,00
2039;411,7;6,7;269,2;1;1;1;1;56962,00;419,60;204,63;0,00;2482,92;0,00;0,00;220,00;191,70;7,90;8,90;0,00;0,00;110,00;94,63;0,00;0,00;1322,82;1160,10;0,00;0,00;0,00;0,00
2040;455,3;5,2;238,1;1;1;1;1;56690,68;463,20;228,31;0,00;2733,62;0,00;0,00;220,00;235,30;7,90;8,90;0,00;0,00;110,00;118,31;0,00;0,00;1322,82;1410,80;0,00;0,00;0,00;0,00
2041;464,6;3,9;187,8;1;1;1;1;46252,09;472,50;233,36;0,00;2787,09;0,00;0,00;220,00;244,60;7,90;8,90;0,00;0,00;110,00;123,36;0,00;0,00;1322,82;1464,27;0,00;0,00;0,00;0,00
2042;463,6;2;203,1;1;1;1;1;49701,82;471,50;232,82;0,00;2781,34;0,00;0,00;220,00;243,60;7,90;8,90;0,00;0,00;110,00;122,82;0,00;0,00;1322,82;1458,52;0,00;0,00;0,00;0,00
2043;442,1;1,3;166,3;1;1;1;1;38968,23;450,00;221,14;0,00;2657,72;0,00;0,00;220,00;222,10;7,90;8,90;0,00;0,00;110,00;111,14;0,00;0,00;1322,82;1334,90;0,00;0,00;0,00;0,00
2044;434,7;1,5;186,4;1;1;1;1;42586,92;442,60;217,12;0,00;2615,17;0,00;0,00;220,00;214,70;7,90;8,90;0,00;0,00;110,00;107,12;0,00;0,00;1322,82;1292,35;0,00;0,00;0,00;0,00
2045;434,2;1,3;164,4;1;1;1;1;37760,41;442,10;216,85;0,00;2612,29;0,00;0,00;220,00;214,20;7,90;8,90;0,00;0,00;110,00;106,85;0,00;0,00;1322,82;1289,47;0,00;0,00;0,00;0,00
2046;434;1,1;213,7;1;1;1;1;48425,78;441,90;216,74;0,00;2611,14;0,00;0,00;220,00;214,00;7,90;8,90;0,00;0,00;110,00;106,74;0,00;0,00;1322,82;1288,32;0,00;0,00;0,00;0,00
2047;430,3;1,3;169,3;1;1;1;1;38423,74;438,20;214,73;0,00;2589,87;0,00;0,00;220,00;210,30;7,90;8,90;0,00;0,00;110,00;104,73;0,00;0,00;1322,82;1267,05;0,00;0,00;0,00;0,00
2048;416,2;1,5;184,2;1;1;1;1;40065,76;424,10;207,07;0,00;2508,79;0,00;0,00;220,00;196,20;7,90;8,90;0,00;0,00;110,00;97,07;0,00;0,00;1322,82;1185,97;0,00;0,00;0,00;0,00
2049;401,3;2,2;257,4;1;1;1;1;52985,09;409,20;198,98;0,00;2423,12;0,00;0,00;220,00;181,30;7,90;8,90;0,00;0,00;110,00;88,98;0,00;0,00;1322,82;1100,30;0,00;0,00;0,00;0,00
2050;395,9;3,2;263,7;1;1;1;1;53408,97;403,80;196,04;0,00;2392,07;0,00;0,00;220,00;175,90;7,90;8,90;0,00;0,00;110,00;86,04;0,00;0,00;1322,82;1069,25;0,00;0,00;0,00;0,00
2051;401,3;6,2;265,9;1;1;1;1;54676,40;409,20;198,98;0,00;2423,12;0,00;0,00;220,00;181,30;7,90;8,90;0,00;0,00;110,00;88,98;0,00;0,00;1322,82;1100,30;0,00;0,00;0,00;0,00
2052;359,1;8,4;240,6;1;1;1;1;43688,00;367,00;176,05;0,00;2180,47;0,00;0,00;220,00;139,10;7,90;8,90;0,00;0,00;110,00;66,05;0,00;0,00;1322,82;857,65;0,00;0,00;0,00;0,00
2053;345,8;9,5;241,8;1;1;1;1;42014,01;353,70;168,83;0,00;2103,99;0,00;0,00;220,00;125,80;7,90;8,90;0,00;0,00;110,00;58,83;0,00;0,00;1322,82;781,17;0,00;0,00;0,00;0,00
2054;339,4;9,9;268,8;1;1;1;1;45571,36;347,30;165,35;0,00;2067,19;0,00;0,00;220,00;119,40;7,90;8,90;0,00;0,00;110,00;55,35;0,00;0,00;1322,82;744,37;0,00;0,00;0,00;0,00
2055;354;10,4;241,7;1;1;1;1;43159,02;361,90;173,28;0,00;2151,14;0,00;0,00;220,00;134,00;7,90;8,90;0,00;0,00;110,00;63,28;0,00;0,00;1322,82;828,32;0,00;0,00;0,00;0,00
2056;412,7;10,3;271;1;1;1;1;57487,94;420,60;205,17;0,00;2488,67;0,00;0,00;220,00;192,70;7,90;8,90;0,00;0,00;110,00;95,17;0,00;0,00;1322,82;1165,85;0,00;0,00;0,00;0,00
2057;453,1;9,7;252,3;1;1;1;1;59608,31;461,00;227,12;0,00;2720,97;0,00;0,00;220,00;233,10;7,90;8,90;0,00;0,00;110,00;117,12;0,00;0,00;1322,82;1398,15;0,00;0,00;0,00;0,00
