j ;Ptz;t ;K;DA ;DB ;DC ;DD ;Y ;Pt;Pe;Zg;Zw;PtA ;PtB ;PtC ;PtD ;PtS;E;PeA ;PeB ;PeC ;PeD ;ZgA;ZwB;ZwC;ZwD;RA;RB;RC;RD
7384;229,9;12,8;265,6;1;1;1;1;1085,34;220,00;110,00;0,00;1322,82;0,00;0,00;220,00;0,00;0,00;-27309,60;0,00;0,00;110,00;0,00;0,00;0,00;1322,82;0,00;0,00;0,00;0,00;0,00
7385;227,4;12,2;268,4;1;1;1;1;1085,34;220,00;110,00;0,00;1322,82;0,00;0,00;220,00;0,00;0,00;-27309,60;0,00;0,00;110,00;0,00;0,00;0,00;1322,82;0,00;0,00;0,00;0,00;0,00
7386;233,5;11,9;285,9;1;1;1;1;12835,64;233,50;233,90;0,00;2491,70;13,50;0,00;220,00;0,00;0,00;-27309,60;3,90;120,00;110,00;0,00;0,00;1168,88;1322,82;0,00;0,00;0,00;0,00;0,00
7387;239,2;11,5;280,0;1;1;1;1;12868,64;239,20;233,90;0,00;2491,70;19,20;0,00;220,00;0,00;0,00;-27309,60;3,90;120,00;110,00;0,00;0,00;1168,88;1322,82;0,00;0,00;0,00;0,00;0,00
7388;250,5;11,1;265,6;1;1;1;1;12609,64;250,50;233,90;0,00;2491,70;30,50;0,00;220,00;0,00;0,00;-27309,60;3,90;120,00;110,00;0,00;0,00;1168,88;1322,82;0,00;0,00;0,00;0,00;0,00
7389;255,5;11,0;249,0;1;1;1;1;11267,64;255,50;233,90;0,00;2491,70;35,50;0,00;220,00;0,00;0,00;-27309,60;3,90;120,00;110,00;0,00;0,00;1168,88;1322,82;0,00;0,00;0,00;0,00;0,00
7390;245,2;11,0;216,0;1;1;1;1;5968,64;245,20;233,90;0,00;2491,70;25,20;0,00;220,00;0,00;0,00;-27309,60;3,90;120,00;110,00;0,00;0,00;1168,88;1322,82;0,00;0,00;0,00;0,00;0,00
7391;237,3;10,9;222,0;1;1;1;1;5661,64;237,30;233,90;0,00;2491,70;17,30;0,00;220,00;0,00;0,00;-27309,60;3,90;120,00;110,00;0,00;0,00;1168,88;1322,82;0,00;0,00;0,00;0,00;0,00
7392;230,5;10,8;190,9;1;1;1;1;2450,34;230,50;113,90;0,00;1322,82;10,50;0,00;220,00;0,00;0,00;-27309,60;3,90;0,00;110,00;0,00;0,00;0,00;1322,82;0,00;0,00;0,00;0,00;0,00
7393;222,9;12,5;190,6;1;1;1;1;1085,34;220,00;110,00;0,00;1322,82;0,00;0,00;220,00;0,00;0,00;-27309,60;0,00;0,00;110,00;0,00;0,00;0,00;1322,82;0,00;0,00;0,00;0,00;0,00
7394;215,4;12,5;190,5;1;1;1;1;487,34;215,40;113,90;0,00;1322,82;-4,60;0,00;220,00;0,00;0,00;-27309,60;3,90;0,00;110,00;0,00;0,00;0,00;1322,82;0,00;0,00;0,00;0,00;0,00
7395;211;12,4;188,2;1;1;1;1;-84,66;211,00;113,90;0,00;1322,82;-9,00;0,00;220,00;0,00;0,00;-27309,60;3,90;0,00;110,00;0,00;0,00;0,00;1322,82;0,00;0,00;0,00;0,00;0,00
7396;211,2;12,2;190,5;1;1;1;1;-58,66;211,20;113,90;0,00;1322,82;-8,80;0,00;220,00;0,00;0,00;-27309,60;3,90;0,00;110,00;0,00;0,00;0,00;1322,82;0,00;0,00;0,00;0,00;0,00
7397;215,2;11,9;190,5;1;1;1;1;461,34;215,20;113,90;0,00;1322,82;-4,80;0,00;220,00;0,00;0,00;-27309,60;3,90;0,00;110,00;0,00;0,00;0,00;1322,82;0,00;0,00;0,00;0,00;0,00
7398;221,4;11,8;190,8;1;1;1;1;1085,34;220,00;110,00;0,00;1322,82;0,00;0,00;220,00;0,00;0,00;-27309,60;0,00;0,00;110,00;0,00;0,00;0,00;1322,82;0,00;0,00;0,00;0,00;0,00
7399;231,3;11,4;281,0;1;1;1;1;11961,64;231,30;233,90;0,00;2491,70;11,30;0,00;220,00;0,00;0,00;-27309,60;3,90;120,00;110,00;0,00;0,00;1168,88;1322,82;0,00;0,00;0,00;0,00;0,00
7400;244,6;10,5;255,8;1;1;1;1;10666,64;244,60;233,90;0,00;2491,70;24,60;0,00;220,00;0,00;0,00;-27309,60;3,90;120,00;110,00;0,00;0,00;1168,88;1322,82;0,00;0,00;0,00;0,00;0,00
7401;248,7;10,0;273,0;1;1;1;1;13263,64;248,70;233,90;0,00;2491,70;28,70;0,00;220,00;0,00;0,00;-27309,60;3,90;120,00;110,00;0,00;0,00;1168,88;1322,82;0,00;0,00;0,00;0,00;0,00
7402;244,3;10,0;333,9;1;1;1;1;19999,64;244,30;233,90;0,00;2491,70;24,30;0,00;220,00;0,00;0,00;-27309,60;3,90;120,00;110,00;0,00;0,00;1168,88;1322,82;0,00;0,00;0,00;0,00;0,00
7403;238,5;10,7;333,9;1;1;1;1;19245,64;238,50;233,90;0,00;2491,70;18,50;0,00;220,00;0,00;0,00;-27309,60;3,90;120,00;110,00;0,00;0,00;1168,88;1322,82;0,00;0,00;0,00;0,00;0,00
7404;230,2;12,1;353,4;1;1;1;1;20506,64;230,20;233,90;0,00;2491,70;10,20;0,00;220,00;0,00;0,00;-27309,60;3,90;120,00;110,00;0,00;0,00;1168,88;1322,82;0,00;0,00;0,00;0,00;0,00
7405;224;13,4;359,0;1;1;1;1;1085,34;220,00;110,00;0,00;1322,82;0,00;0,00;220,00;0,00;0,00;-27309,60;0,00;0,00;110,00;0,00;0,00;0,00;1322,82;0,00;0,00;0,00;0,00;0,00
7406;219,2;14,2;359,0;1;1;1;1;19748,64;219,20;233,90;0,00;2491,70;-0,80;0,00;220,00;0,00;0,00;-27309,60;3,90;120,00;110,00;0,00;0,00;1168,88;1322,82;0,00;0,00;0,00;0,00;0,00
7407;217;14,6;359,0;1;1;1;1;19462,64;217,00;233,90;0,00;2491,70;-3,00;0,00;220,00;0,00;0,00;-27309,60;3,90;120,00;110,00;0,00;0,00;1168,88;1322,82;0,00;0,00;0,00;0,00;0,00
7408;214,4;14,3;359,0;1;1;1;1;19124,64;214,40;233,90;0,00;2491,70;-5,60;0,00;220,00;0,00;0,00;-27309,60;3,90;120,00;110,00;0,00;0,00;1168,88;1322,82;0,00;0,00;0,00;0,00;0,00
7409;225,1;13,5;377,7;1;1;1;1;1085,34;220,00;110,00;0,00;1322,82;0,00;0,00;220,00;0,00;0,00;-27309,60;0,00;0,00;110,00;0,00;0,00;0,00;1322,82;0,00;0,00;0,00;0,00;0,00
7410;255,4;12,3;377,7;1;1;1;1;26698,64;255,40;233,90;0,00;2491,70;35,40;0,00;220,00;0,00;0,00;-27309,60;3,90;120,00;110,00;0,00;0,00;1168,88;1322,82;0,00;0,00;0,00;0,00;0,00
7411;260,1;11,0;359,0;1;1;1;1;23474,31;260,10;242,28;0,00;2780,09;0,00;0,00;220,00;40,10;0,00;-27309,60;0,00;120,00;110,00;12,28;0,00;1168,88;1322,82;288,40;0,00;0,00;0,00;0,00
7412;265,6;10,2;359,0;1;1;1;1;24604,07;265,60;245,26;0,00;2811,72;0,00;0,00;220,00;45,60;0,00;-27309,60;0,00;120,00;110,00;15,26;0,00;1168,88;1322,82;320,02;0,00;0,00;0,00;0,00
7413;274,4;9,7;333,9;1;1;1;1;22896,59;274,40;250,04;0,00;2862,32;0,00;0,00;220,00;54,40;0,00;-27309,60;0,00;120,00;110,00;20,04;0,00;1168,88;1322,82;370,62;0,00;0,00;0,00;0,00
7414;280,6;9,2;232,0;1;1;1;1;9471,89;280,60;253,41;0,00;2897,97;0,00;0,00;220,00;60,60;0,00;-27309,60;0,00;120,00;110,00;23,41;0,00;1168,88;1322,82;406,27;0,00;0,00;0,00;0,00
7415;270,4;8,6;297,6;1;1;1;1;17124,74;270,40;247,87;0,00;2839,32;0,00;0,00;220,00;50,40;0,00;-27309,60;0,00;120,00;110,00;17,87;0,00;1168,88;1322,82;347,62;0,00;0,00;0,00;0,00
7416;258,2;7,9;192,5;1;1;1;1;6051,34;258,20;113,90;0,00;1322,82;38,20;0,00;220,00;0,00;0,00;-27309,60;3,90;0,00;110,00;0,00;0,00;0,00;1322,82;0,00;0,00;0,00;0,00;0,00
7417;243,4;9,1;190,8;1;1;1;1;4127,34;243,40;113,90;0,00;1322,82;23,40;0,00;220,00;0,00;0,00;-27309,60;3,90;0,00;110,00;0,00;0,00;0,00;1322,82;0,00;0,00;0,00;0,00;0,00
7418;243,1;8,5;190,7;1;1;1;1;4088,34;243,10;113,90;0,00;1322,82;23,10;0,00;220,00;0,00;0,00;-27309,60;3,90;0,00;110,00;0,00;0,00;0,00;1322,82;0,00;0,00;0,00;0,00;0,00
7419;251,1;7,1;190,6;1;1;1;1;5128,34;251,10;113,90;0,00;1322,82;31,10;0,00;220,00;0,00;0,00;-27309,60;3,90;0,00;110,00;0,00;0,00;0,00;1322,82;0,00;0,00;0,00;0,00;0,00
7420;261,2;7,1;190,6;1;1;1;1;2764,97;261,20;122,87;0,00;1617,54;0,00;0,00;220,00;41,20;0,00;-27309,60;0,00;0,00;110,00;12,87;0,00;0,00;1322,82;294,72;0,00;0,00;0,00;0,00
7421;277,5;6,7;190,6;1;1;1;1;4622,12;277,50;131,73;0,00;1711,27;0,00;0,00;220,00;57,50;0,00;-27309,60;0,00;0,00;110,00;21,73;0,00;0,00;1322,82;388,45;0,00;0,00;0,00;0,00
7422;299;5,3;190,6;1;1;1;1;7071,74;299,00;143,41;0,00;1834,89;0,00;0,00;220,00;79,00;0,00;-27309,60;0,00;0,00;110,00;33,41;0,00;0,00;1322,82;512,07;0,00;0,00;0,00;0,00
7423;330;4,3;190,8;1;1;1;1;31601,80;330,00;160,25;0,00;2013,14;0,00;0,00;330,00;0,00;0,00;-27309,60;0,00;0,00;169,75;-9,51;0,00;0,00;1955,32;57,82;0,00;0,00;0,00;0,00
7424;341,1;4,9;190,9;1;1;1;1;32884,32;341,10;166,28;0,00;2076,97;0,00;0,00;341,10;0,00;0,00;-27309,60;0,00;0,00;175,78;-9,51;0,00;0,00;2019,15;57,82;0,00;0,00;0,00;0,00
7425;350;6,2;208,4;1;1;1;1;36894,25;350,00;171,11;0,00;2128,14;0,00;0,00;350,00;0,00;0,00;-27309,60;0,00;0,00;180,62;-9,51;0,00;0,00;2070,32;57,82;0,00;0,00;0,00;0,00
7426;321,5;8,4;290,3;1;1;1;1;46117,57;321,50;155,63;0,00;1964,27;0,00;0,00;321,50;0,00;0,00;-27309,60;0,00;0,00;165,14;-9,51;0,00;0,00;1906,45;57,82;0,00;0,00;0,00;0,00
7427;246,4;10,9;290,3;1;1;1;1;33493,72;246,40;114,83;0,00;1532,44;0,00;0,00;246,40;0,00;0,00;-27309,60;0,00;0,00;124,34;-9,51;0,00;0,00;1474,62;57,82;0,00;0,00;0,00;0,00
7428;196,6;13,3;290,3;1;1;1;1;25122,65;196,60;87,78;0,00;1246,09;0,00;0,00;196,60;0,00;0,00;-27309,60;0,00;0,00;97,29;-9,51;0,00;0,00;1188,27;57,82;0,00;0,00;0,00;0,00
7429;165,1;15,5;290,3;1;1;1;1;19827,70;165,10;70,67;0,00;1064,97;0,00;0,00;165,10;0,00;0,00;-27309,60;0,00;0,00;80,18;-9,51;0,00;0,00;1007,15;57,82;0,00;0,00;0,00;0,00
7430;148,9;17,0;290,3;1;1;1;1;17104,58;148,90;61,87;0,00;971,82;0,00;0,00;148,90;0,00;0,00;-27309,60;0,00;0,00;71,38;-9,51;0,00;0,00;914,00;57,82;0,00;0,00;0,00;0,00
7431;135,4;17,0;290,3;1;1;1;1;14835,31;135,40;54,54;0,00;894,19;0,00;0,00;135,40;0,00;0,00;-27309,60;0,00;0,00;64,04;-9,51;0,00;0,00;836,37;57,82;0,00;0,00;0,00;0,00
7432;156,2;15,9;290,3;1;1;1;1;18331,66;156,20;65,84;0,00;1013,79;0,00;0,00;156,20;0,00;0,00;-27309,60;0,00;0,00;75,34;-9,51;0,00;0,00;955,97;57,82;0,00;0,00;0,00;0,00
7433;209,3;14,3;290,3;1;1;1;1;27257,44;209,30;94,68;0,00;1319,12;0,00;0,00;209,30;0,00;0,00;-27309,60;0,00;0,00;104,19;-9,51;0,00;0,00;1261,30;57,82;0,00;0,00;0,00;0,00
7434;239,6;12,1;290,3;1;1;1;1;32350,69;239,60;111,14;0,00;1493,34;0,00;0,00;239,60;0,00;0,00;-27309,60;0,00;0,00;120,65;-9,51;0,00;0,00;1435,52;57,82;0,00;0,00;0,00;0,00
7435;260,9;10,4;290,3;1;1;1;1;35931,09;260,90;122,71;0,00;1615,82;0,00;0,00;260,90;0,00;0,00;-27309,60;0,00;0,00;132,22;-9,51;0,00;0,00;1558,00;57,82;0,00;0,00;0,00;0,00
7436;289,8;9,3;290,3;1;1;1;1;40789,00;289,80;138,41;0,00;1781,99;0,00;0,00;289,80;0,00;0,00;-27309,60;0,00;0,00;147,92;-9,51;0,00;0,00;1724,17;57,82;0,00;0,00;0,00;0,00
7437;300,4;8,5;223,8;1;1;1;1;32983,63;300,40;144,17;0,00;1842,94;0,00;0,00;300,40;0,00;0,00;-27309,60;0,00;0,00;153,67;-9,51;0,00;0,00;1785,12;57,82;0,00;0,00;0,00;0,00
7438;310,1;7,8;190,9;1;1;1;1;29347,26;310,10;149,44;0,00;1898,72;0,00;0,00;310,10;0,00;0,00;-27309,60;0,00;0,00;158,94;-9,51;0,00;0,00;1840,90;57,82;0,00;0,00;0,00;0,00
7439;296,4;7,1;188,6;1;1;1;1;27457,52;296,40;142,00;0,00;1819,94;0,00;0,00;296,40;0,00;0,00;-27309,60;0,00;0,00;151,50;-9,51;0,00;0,00;1762,12;57,82;0,00;0,00;0,00;0,00
7440;328,8;6,3;177,2;1;1;1;1;29294,45;328,80;159,60;0,00;2006,24;0,00;0,00;328,80;0,00;0,00;-27309,60;0,00;0,00;169,10;-9,51;0,00;0,00;1948,42;57,82;0,00;0,00;0,00;0,00
7441;345,6;4,0;175,2;1;1;1;1;30748,85;345,60;168,72;0,00;2102,84;0,00;0,00;345,60;0,00;0,00;-27309,60;0,00;0,00;178,23;-9,51;0,00;0,00;2045,02;57,82;0,00;0,00;0,00;0,00
7442;343;3,6;163,5;1;1;1;1;28516,85;343,00;167,31;0,00;2087,89;0,00;0,00;343,00;0,00;0,00;-27309,60;0,00;0,00;176,81;-9,51;0,00;0,00;2030,07;57,82;0,00;0,00;0,00;0,00
7443;351,7;2,7;163,5;1;1;1;1;29380,02;351,70;172,03;0,00;2137,92;0,00;0,00;351,70;0,00;0,00;-27309,60;0,00;0,00;181,54;-9,51;0,00;0,00;2080,10;57,82;0,00;0,00;0,00;0,00
7444;358,6;2,4;162,7;1;1;1;1;29923,98;358,60;175,78;0,00;2177,59;0,00;0,00;358,60;0,00;0,00;-27309,60;0,00;0,00;185,29;-9,51;0,00;0,00;2119,77;57,82;0,00;0,00;0,00;0,00
7445;359,7;2,0;162,6;1;1;1;1;30015,00;359,70;176,38;0,00;2183,92;0,00;0,00;359,70;0,00;0,00;-27309,60;0,00;0,00;185,89;-9,51;0,00;0,00;2126,10;57,82;0,00;0,00;0,00;0,00
7446;368;1,5;163,5;1;1;1;1;30997,22;368,00;180,89;0,00;2231,64;0,00;0,00;368,00;0,00;0,00;-27309,60;0,00;0,00;190,40;-9,51;0,00;0,00;2173,82;57,82;0,00;0,00;0,00;0,00
7447;393,9;2,0;163,5;1;1;1;1;33566,89;393,90;194,96;0,00;2380,57;0,00;0,00;393,90;0,00;0,00;-27309,60;0,00;0,00;204,46;-9,51;0,00;0,00;2322,75;57,82;0,00;0,00;0,00;0,00
7448;418,4;3,4;163,5;1;1;1;1;35997,65;418,40;208,27;0,00;2521,44;0,00;0,00;418,40;0,00;0,00;-27309,60;0,00;0,00;217,77;-9,51;0,00;0,00;2463,62;57,82;0,00;0,00;0,00;0,00
7449;407,2;5,5;177,7;1;1;1;1;37757,44;407,20;202,18;0,00;2457,04;0,00;0,00;407,20;0,00;0,00;-27309,60;0,00;0,00;211,69;-9,51;0,00;0,00;2399,22;57,82;0,00;0,00;0,00;0,00
7450;367,9;8,2;188,3;1;1;1;1;35472,00;367,90;180,83;0,00;2231,07;0,00;0,00;367,90;0,00;0,00;-27309,60;0,00;0,00;190,34;-9,51;0,00;0,00;2173,25;57,82;0,00;0,00;0,00;0,00
7451;334,8;11,0;190,7;1;1;1;1;32132,93;334,80;162,85;0,00;2040,74;0,00;0,00;334,80;0,00;0,00;-27309,60;0,00;0,00;172,36;-9,51;0,00;0,00;1982,92;57,82;0,00;0,00;0,00;0,00
7452;270,4;13,4;190,7;1;1;1;1;24791,96;270,40;127,87;0,00;1670,44;0,00;0,00;270,40;0,00;0,00;-27309,60;0,00;0,00;137,38;-9,51;0,00;0,00;1612,62;57,82;0,00;0,00;0,00;0,00
7453;210,1;15,5;190,7;1;1;1;1;-201,66;210,10;113,90;0,00;1322,82;-9,90;0,00;220,00;0,00;0,00;-27309,60;3,90;0,00;110,00;0,00;0,00;0,00;1322,82;0,00;0,00;0,00;0,00;0,00
7454;150,2;17,0;190,9;1;1;1;1;-7988,66;150,20;113,90;0,00;1322,82;-69,80;0,00;220,00;0,00;0,00;-27309,60;3,90;0,00;110,00;0,00;0,00;0,00;1322,82;0,00;0,00;0,00;0,00;0,00
7455;142,1;16,8;190,7;1;1;1;1;-9041,66;142,10;113,90;0,00;1322,82;-77,90;0,00;220,00;0,00;0,00;-27309,60;3,90;0,00;110,00;0,00;0,00;0,00;1322,82;0,00;0,00;0,00;0,00;0,00
7456;156;15,7;190,9;1;1;1;1;-7234,66;156,00;113,90;0,00;1322,82;-64,00;0,00;220,00;0,00;0,00;-27309,60;3,90;0,00;110,00;0,00;0,00;0,00;1322,82;0,00;0,00;0,00;0,00;0,00
7457;193,3;14,1;218,0;1;1;1;1;-538,36;193,30;233,90;0,00;2491,70;-26,70;0,00;220,00;0,00;0,00;-27309,60;3,90;120,00;110,00;0,00;0,00;1168,88;1322,82;0,00;0,00;0,00;0,00;0,00
7458;221,7;11,8;219,0;1;1;1;1;1085,34;220,00;110,00;0,00;1322,82;0,00;0,00;220,00;0,00;0,00;-27309,60;0,00;0,00;110,00;0,00;0,00;0,00;1322,82;0,00;0,00;0,00;0,00;0,00
7459;263,1;10,1;219,0;1;1;1;1;5343,68;263,10;243,91;0,00;2797,34;0,00;0,00;220,00;43,10;0,00;-27309,60;0,00;120,00;110,00;13,91;0,00;1168,88;1322,82;305,65;0,00;0,00;0,00;0,00
7460;289,9;9,4;219,0;1;1;1;1;8810,60;289,90;258,46;0,00;2951,44;0,00;0,00;220,00;69,90;0,00;-27309,60;0,00;120,00;110,00;28,46;0,00;1168,88;1322,82;459,75;0,00;0,00;0,00;0,00
7461;299,3;8,9;208,2;1;1;1;1;8368,06;299,30;263,57;0,00;3005,49;0,00;0,00;220,00;79,30;0,00;-27309,60;0,00;120,00;110,00;33,57;0,00;1168,88;1322,82;513,80;0,00;0,00;0,00;0,00
7462;307,7;8,5;190,9;1;1;1;1;8074,42;307,70;148,13;0,00;1884,92;0,00;0,00;220,00;87,70;0,00;-27309,60;0,00;0,00;110,00;38,13;0,00;0,00;1322,82;562,10;0,00;0,00;0,00;0,00
7463;324,8;8,3;190,7;1;1;1;1;10016,03;324,80;157,42;0,00;1983,24;0,00;0,00;220,00;104,80;0,00;-27309,60;0,00;0,00;110,00;47,42;0,00;0,00;1322,82;660,42;0,00;0,00;0,00;0,00
7464;326,3;7,6;176,9;1;1;1;1;9521,34;326,30;158,24;0,00;1991,87;0,00;0,00;220,00;106,30;0,00;-27309,60;0,00;0,00;110,00;48,24;0,00;0,00;1322,82;669,05;0,00;0,00;0,00;0,00
7465;304;4,7;176,6;1;1;1;1;7135,69;304,00;146,12;0,00;1863,64;0,00;0,00;220,00;84,00;0,00;-27309,60;0,00;0,00;110,00;36,12;0,00;0,00;1322,82;540,82;0,00;0,00;0,00;0,00
7466;315,3;3,9;176,2;1;1;1;1;8320,32;315,30;152,26;0,00;1928,62;0,00;0,00;220,00;95,30;0,00;-27309,60;0,00;0,00;110,00;42,26;0,00;0,00;1322,82;605,80;0,00;0,00;0,00;0,00
7467;325,4;4,0;176,0;1;1;1;1;9382,52;325,40;157,75;0,00;1986,69;0,00;0,00;220,00;105,40;0,00;-27309,60;0,00;0,00;110,00;47,75;0,00;0,00;1322,82;663,87;0,00;0,00;0,00;0,00
7468;336,6;3,2;175,7;1;1;1;1;10553,63;336,60;163,83;0,00;2051,09;0,00;0,00;220,00;116,60;0,00;-27309,60;0,00;0,00;110,00;53,83;0,00;0,00;1322,82;728,27;0,00;0,00;0,00;0,00
7469;342,9;2,7;176,2;1;1;1;1;11249,06;342,90;167,25;0,00;2087,32;0,00;0,00;220,00;122,90;0,00;-27309,60;0,00;0,00;110,00;57,25;0,00;0,00;1322,82;764,50;0,00;0,00;0,00;0,00
7470;354,5;2,7;177,8;1;1;1;1;12581,67;354,50;173,56;0,00;2154,02;0,00;0,00;220,00;134,50;0,00;-27309,60;0,00;0,00;110,00;63,56;0,00;0,00;1322,82;831,20;0,00;0,00;0,00;0,00
7471;367,4;2,4;198,5;1;1;1;1;15422,40;367,40;180,56;0,00;2228,19;0,00;0,00;220,00;147,40;0,00;-27309,60;0,00;0,00;110,00;70,56;0,00;0,00;1322,82;905,37;0,00;0,00;0,00;0,00
7472;386,9;3,6;233,9;1;1;1;1;24356,03;386,90;311,16;0,00;3509,19;0,00;0,00;220,00;166,90;0,00;-27309,60;0,00;120,00;110,00;81,16;0,00;1168,88;1322,82;1017,50;0,00;0,00;0,00;0,00
7473;345,1;5,6;258,1;1;1;1;1;22928,81;345,10;288,45;0,00;3268,84;0,00;0,00;220,00;125,10;0,00;-27309,60;0,00;120,00;110,00;58,45;0,00;1168,88;1322,82;777,15;0,00;0,00;0,00;0,00
7474;277,3;8,2;251,1;1;1;1;1;11726,63;277,30;251,62;0,00;2878,99;0,00;0,00;220,00;57,30;0,00;-27309,60;0,00;120,00;110,00;21,62;0,00;1168,88;1322,82;387,30;0,00;0,00;0,00;0,00
7475;221,4;10,7;245,7;1;1;1;1;1085,34;220,00;110,00;0,00;1322,82;0,00;0,00;220,00;0,00;0,00;-27309,60;0,00;0,00;110,00;0,00;0,00;0,00;1322,82;0,00;0,00;0,00;0,00;0,00
7476;179;12,7;245,9;1;1;1;1;950,64;179,00;233,90;0,00;2491,70;-41,00;0,00;220,00;0,00;0,00;-27309,60;3,90;120,00;110,00;0,00;0,00;1168,88;1322,82;0,00;0,00;0,00;0,00;0,00
7477;152,9;14,1;245,8;1;1;1;1;-2454,36;152,90;233,90;0,00;2491,70;-67,10;0,00;220,00;0,00;0,00;-27309,60;3,90;120,00;110,00;0,00;0,00;1168,88;1322,82;0,00;0,00;0,00;0,00;0,00
7478;137,1;15,1;258,1;1;1;1;1;-3032,36;137,10;233,90;0,00;2491,70;-82,90;0,00;220,00;0,00;0,00;-27309,60;3,90;120,00;110,00;0,00;0,00;1168,88;1322,82;0,00;0,00;0,00;0,00;0,00
7479;129,2;15,4;258,1;1;1;1;1;12145,44;129,20;51,17;0,00;858,54;0,00;0,00;129,20;0,00;0,00;-27309,60;0,00;0,00;60,68;-9,51;0,00;0,00;800,72;57,82;0,00;0,00;0,00;0,00
7480;149,5;14,9;258,1;1;1;1;1;15202,67;149,50;62,20;0,00;975,27;0,00;0,00;149,50;0,00;0,00;-27309,60;0,00;0,00;71,70;-9,51;0,00;0,00;917,45;57,82;0,00;0,00;0,00;0,00
7481;207,3;13,7;263,8;1;1;1;1;24440,99;207,30;93,60;0,00;1307,62;0,00;0,00;207,30;0,00;0,00;-27309,60;0,00;0,00;103,10;-9,51;0,00;0,00;1249,80;57,82;0,00;0,00;0,00;0,00
7482;224,7;11,9;358,6;1;1;1;1;36884,19;224,70;103,05;0,00;1407,67;0,00;0,00;224,70;0,00;0,00;-27309,60;0,00;0,00;112,55;-9,51;0,00;0,00;1349,85;57,82;0,00;0,00;0,00;0,00
7483;254,9;10,2;291,2;1;1;1;1;35030,03;254,90;119,45;0,00;1581,32;0,00;0,00;254,90;0,00;0,00;-27309,60;0,00;0,00;128,96;-9,51;0,00;0,00;1523,50;57,82;0,00;0,00;0,00;0,00
7484;248,2;9,1;263,8;1;1;1;1;30727,27;248,20;115,81;0,00;1542,79;0,00;0,00;248,20;0,00;0,00;-27309,60;0,00;0,00;125,32;-9,51;0,00;0,00;1484,97;57,82;0,00;0,00;0,00;0,00
7485;252,6;8,4;258,1;1;1;1;1;30729,79;252,60;118,20;0,00;1568,09;0,00;0,00;252,60;0,00;0,00;-27309,60;0,00;0,00;127,71;-9,51;0,00;0,00;1510,27;57,82;0,00;0,00;0,00;0,00
7486;305;7,8;235,6;1;1;1;1;35321,36;305,00;146,67;0,00;1869,39;0,00;0,00;305,00;0,00;0,00;-27309,60;0,00;0,00;156,17;-9,51;0,00;0,00;1811,57;57,82;0,00;0,00;0,00;0,00
7487;319,4;7,3;283,5;1;1;1;1;44714,05;319,40;154,49;0,00;1952,19;0,00;0,00;319,40;0,00;0,00;-27309,60;0,00;0,00;164,00;-9,51;0,00;0,00;1894,37;57,82;0,00;0,00;0,00;0,00
7488;329,6;6,9;192,2;1;1;1;1;31780,22;329,60;160,03;0,00;2010,84;0,00;0,00;329,60;0,00;0,00;-27309,60;0,00;0,00;169,54;-9,51;0,00;0,00;1953,02;57,82;0,00;0,00;0,00;0,00
7489;334,1;4,3;190,6;0;1;1;1;32036,89;334,10;162,47;0,00;2036,72;0,00;0,00;334,10;0,00;0,00;-27309,60;0,00;0,00;171,98;-9,51;0,00;0,00;1978,90;57,82;0,00;0,00;0,00;0,00
7490;327,6;3,3;190,3;0;1;1;1;31248,62;327,60;158,94;0,00;1999,34;0,00;0,00;327,60;0,00;0,00;-27309,60;0,00;0,00;168,45;-9,51;0,00;0,00;1941,52;57,82;0,00;0,00;0,00;0,00
7491;337,5;3,4;190,3;0;1;1;1;32374,97;337,50;164,32;0,00;2056,27;0,00;0,00;337,50;0,00;0,00;-27309,60;0,00;0,00;173,83;-9,51;0,00;0,00;1998,45;57,82;0,00;0,00;0,00;0,00
7492;342,6;4,0;190,2;0;1;1;1;32938,50;342,60;167,09;0,00;2085,59;0,00;0,00;342,60;0,00;0,00;-27309,60;0,00;0,00;176,60;-9,51;0,00;0,00;2027,77;57,82;0,00;0,00;0,00;0,00
7493;338,6;4,0;190,3;0;1;1;1;32500,12;338,60;164,92;0,00;2062,59;0,00;0,00;338,60;0,00;0,00;-27309,60;0,00;0,00;174,42;-9,51;0,00;0,00;2004,77;57,82;0,00;0,00;0,00;0,00
7494;342,9;4,2;190,6;0;1;1;1;33039,52;342,90;167,25;0,00;2087,32;0,00;0,00;342,90;0,00;0,00;-27309,60;0,00;0,00;176,76;-9,51;0,00;0,00;2029,50;57,82;0,00;0,00;0,00;0,00
7495;364,3;4,1;251,7;0;1;1;1;46407,26;364,30;178,88;0,00;2210,37;0,00;0,00;364,30;0,00;0,00;-27309,60;0,00;0,00;188,39;-9,51;0,00;0,00;2152,55;57,82;0,00;0,00;0,00;0,00
7496;358,8;4,9;245,6;0;1;1;1;44525,13;358,80;175,89;0,00;2178,74;0,00;0,00;358,80;0,00;0,00;-27309,60;0,00;0,00;185,40;-9,51;0,00;0,00;2120,92;57,82;0,00;0,00;0,00;0,00
7497;347,7;6,0;263,8;0;1;1;1;46020,29;347,70;169,86;0,00;2114,92;0,00;0,00;347,70;0,00;0,00;-27309,60;0,00;0,00;179,37;-9,51;0,00;0,00;2057,10;57,82;0,00;0,00;0,00;0,00
7498;300,3;7,7;262,6;0;1;1;1;38562,04;300,30;144,11;0,00;1842,37;0,00;0,00;300,30;0,00;0,00;-27309,60;0,00;0,00;153,62;-9,51;0,00;0,00;1784,55;57,82;0,00;0,00;0,00;0,00
